movieId,title,genres,cast,crew
2500,Basquiat,Drama,Jeffrey Wright,Julian Schnabel
851,Tsotsi,Crime,Presley Chweneyagae,Gavin Hood
44204,Happiness,Comedy,Jane Adams,Todd Solondz
2318,DysFunktional Family,Comedy,Eddie Griffin,George Gallo
6284,Tusk,Comedy,Michael Parks,Kevin Smith
114670,Letters to God,Action,Robyn Lively,David Nixon
94893,Hobo with a Shotgun,Action,Rutger Hauer,Jason Eisener
85796,Freeway,Comedy,Kiefer Sutherland,Matthew Bright
1034,Fish Tank,Drama,Katie Jarvis,Andrea Arnold
74416,Creature,Horror,Craig T. Nelson,Stuart Gillard
3193,Bachelorette,Comedy,Kirsten Dunst,Leslye Headland
96565,Tim and Eric's Billion Dollar Movie,Comedy,Eric Wareheim,Tim Heidecker
92719,Chain Letter,Horror,Nikki Reed,Deon Taylor
84262,Just Looking,Drama,Gretchen Mol,Jason Alexander
3954,Demonic,Thriller,Maria Bello,Will Canon
129372,Tanner Hall,Drama,Rooney Mara,Francesca Gregorini
91826,They Came Together,Comedy,Paul Rudd,David Wain
112450,Point Blank,Action,Lee Marvin,John Boorman
26172,Chicago Overcoat,Action,Frank Vincent,Brian Caunter
106450,Barry Munday,Comedy,Patrick Wilson,Chris D'Arienzo
98626,Pocketful of Miracles,Comedy,Glenn Ford,Frank Capra
4804,Freakonomics,Documentary,Zoe Sloane,Heidi Ewing
89102,Hustle & Flow,Drama,Terrence Howard,Craig Brewer
34271,Some Like It Hot,Comedy,Marilyn Monroe,Billy Wilder
910,Young Frankenstein,Comedy,Gene Wilder,Mel Brooks
1278,Diary of the Dead,Horror,Michelle Morgan,George A. Romero
58332,Ulee's Gold,Drama,Peter Fonda,Victor Nunez
1633,Donovan's Reef,Adventure,John Wayne,John Ford
4401,Blazing Saddles,Western,Cleavon Little,Mel Brooks
3671,Ida,Drama,Agata Trzebuchowska,Paweł Pawlikowski
106452,Maurice,Drama,James Wilby,James Ivory
3094,Beer League,Comedy,Artie Lange,Frank Sebastiano
50610,Riding Giants,Documentary,Jeff Clark,Stacy Peralta
27882,Timber Falls,Horror,Josh Randall,Tony Giglio
57432,Singin' in the Rain,Comedy,Gene Kelly,Stanley Donen
899,"Fat, Sick & Nearly Dead",Documentary,Joe Cross,Joe Cross
89523,2016: Obama's America,Documentary,,John Sullivan
96941,That Thing You Do!,Comedy,Tom Everett Scott,Tom Hanks
1042,Halloween III: Season of the Witch,Horror,Tom Atkins,Tommy Lee Wallace
1984,Escape from the Planet of the Apes,Action,Roddy McDowall,Don Taylor
2533,Hud,Action,Paul Newman,Martin Ritt
3467,Kevin Hart: Let Me Explain,Comedy,Kevin Hart,Leslie Small
121155,My Own Private Idaho,Drama,River Phoenix,Gus Van Sant
1611,Garden State,Comedy,Zach Braff,Zach Braff
8784,Before Sunrise,Drama,Ethan Hawke,Richard Linklater
215,Jesus' Son,Comedy,Billy Crudup,Alison Maclean
3747,Saving Face,Comedy,Michelle Krusiec,Alice Wu
33649,Brick Lane,Drama,Tannishtha Chatterjee,Sarah Gavron
60133,Robot & Frank,Science Fiction,Frank Langella,Jake Schreier
96655,My Life Without Me,Drama,Sarah Polley,Isabel Coixet
6770,The Spectacular Now,Comedy,Miles Teller,James Ponsoldt
103539,Religulous,Comedy,Bill Maher,Larry Charles
59126,Fuel,Documentary,Joshua Tickell,Joshua Tickell
65633,8: The Mormon Proposition,Documentary,Rocky Mayor Anderson,Reed Cowan
79430,Sleep Dealer,Drama,Leonor Varela,Alex Rivera
72630,Super,Comedy,Rainn Wilson,James Gunn
85401,Get on the Bus,Drama,Ossie Davis,Spike Lee
1054,Idiocracy,Adventure,Luke Wilson,Mike Judge
47997,This Is England,Drama,Thomas Turgoose,Shane Meadows
52952,Bathing Beauty,Comedy,Red Skelton,George Sidney
91492,"Dancer, Texas Pop. 81",Comedy,Breckin Meyer,Tim McCanlies
1870,Show Boat,Music,Howard Keel,George Sidney
8502,Fantasia,Animation,Deems Taylor,David Hand
1282,Eden,Thriller,Jessica Lowndes,Shyam Madiraju
1815,Jack Brooks: Monster Slayer,Action,Robert Englund,Jon Knautz
65300,Bully,Crime,Brad Renfro,Larry Clark
4450,Elling,Comedy,Per Christian Ellefsen,Petter Næss
5890,From Russia with Love,Action,Sean Connery,Terence Young
2948,Sleeper,Comedy,Woody Allen,Woody Allen
1077,To Kill a Mockingbird,Crime,Gregory Peck,Robert Mulligan
1207,Boys Don't Cry,Crime,Hilary Swank,Kimberly Peirce
2908,Silent House,Horror,Elizabeth Olsen,Chris Kentis
93954,Courageous,Drama,Alex Kendrick,Alex Kendrick
93265,Boom Town,Adventure,Clark Gable,Jack Conway
25860,Smoke Signals,Drama,Adam Beach,Chris Eyre
1914,American Splendor,Comedy,Paul Giamatti,Shari Springer Berman
6620,Before Sunset,Drama,Ethan Hawke,Richard Linklater
8638,Thirteen,Crime,Evan Rachel Wood,Catherine Hardwicke
7285,Gentleman's Agreement,Drama,Gregory Peck,Elia Kazan
1940,Winter's Bone,Drama,Jennifer Lawrence,Debra Granik
78574,Touching the Void,Documentary,Brendan Mackey,Kevin Macdonald
7256,Alexander's Ragtime Band,Drama,Tyrone Power,Henry King
8881,Me and You and Everyone We Know,Comedy,Miranda July,Miranda July
33880,Inside Job,Documentary,Matt Damon,Charles Ferguson
80906,Ghost Dog: The Way of the Samurai,Crime,Forest Whitaker,Jim Jarmusch
3328,Harsh Times,Crime,Christian Bale,David Ayer
49314,Full Frontal,Comedy,David Duchovny,Steven Soderbergh
5172,Witchboard,Horror,Stephen Nichols,Kevin Tenney
8855,Shortbus,Romance,Sook-Yin Lee,John Cameron Mitchell
48744,No End in Sight,Documentary,Campbell Scott,Charles Ferguson
55071,The Diary of a Teenage Girl,Drama,Bel Powley,Marielle Heller
127196,In the Shadow of the Moon,Documentary,Buzz Aldrin,David Sington
55176,Meek's Cutoff,Drama,Michelle Williams,Kelly Reichardt
85790,Inside Deep Throat,History,Dennis Hopper,Fenton Bailey
31689,Dinner Rush,Drama,Danny Aiello,Bob Giraldi
4772,Clockwatchers,Comedy,Toni Collette,Jill Sprecher
1875,Subway,Action,Isabelle Adjani,Luc Besson
4919,Teeth,Comedy,Jess Weixler,Mitchell Lichtenstein
57910,Six-String Samurai,Action,Jeffrey Falcon,Lance Mungia
2275,It's All Gone Pete Tong,Drama,Paul Kaye,Michael Dowse
33725,Saint John of Las Vegas,Comedy,Steve Buscemi,Hue Rhodes
80763,Stonewall,Drama,Jeremy Irvine,Roland Emmerich
831,The Last Five Years,Comedy,Anna Kendrick,Richard LaGravenese
128832,London,Drama,Chris Evans,Hunter Richards
43908,Eden Lake,Horror,Kelly Reilly,James Watkins
66090,Freeze Frame,Thriller,Lee Evans,John Simpson
38867,Grave Encounters,Thriller,Sean Rogerson,Colin Minihan
92391,Stitches,Horror,Ross Noble,Conor McMahon
105630,Nine Dead,Crime,Melissa Joan Hart,Chris Shadley
75438,Bananas,Comedy,Woody Allen,Woody Allen
1078,Rockaway,Action,Nicholas Gonzalez,Jeff Crook
74671,Highway,Action,Jake Gyllenhaal,James Cox
109455,Small Apartments,Comedy,Matt Lucas,Jonas Åkerlund
102245,Coffee Town,Comedy,Glenn Howerton,Brad Copeland
103819,River's Edge,Crime,Crispin Glover,Tim Hunter
4218,Northfork,Fantasy,James Woods,Michael Polish
6547,Buried,Drama,Ryan Reynolds,Rodrigo Cortés
78088,Man on Wire,Thriller,Philippe Petit,James Marsh
60766,Abandoned,Drama,Dominic Purcell,John Laing
80324,Nowhere Boy,Drama,Aaron Taylor-Johnson,Sam Taylor-Johnson
73860,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Drama,Peter Sellers,Stanley Kubrick
750,Beasts of the Southern Wild,Drama,Quvenzhané Wallis,Benh Zeitlin
95558,Battle for the Planet of the Apes,Action,Roddy McDowall,J. Lee Thompson
2531,Higher Ground,Drama,Vera Farmiga,Vera Farmiga
90868,Ed and His Dead Mother,Comedy,Eric Christmas,Jonathan Wacks
6505,Deadline - U.S.A.,Crime,Humphrey Bogart,Richard Brooks
94917,Sublime,Horror,Tom Cavanagh,Tony Krantz
60479,May,Drama,Angela Bettis,Lucky McKee
6063,Conquest of the Planet of the Apes,Action,Roddy McDowall,J. Lee Thompson
2532,In the Bedroom,Drama,Tom Wilkinson,Todd Field
4903,I Spit on Your Grave,Thriller,Sarah Butler,Steven R. Monroe
84189,"Happy, Texas",Comedy,Steve Zahn,Mark Illsley
2891,My Summer of Love,Drama,Natalie Press,Paweł Pawlikowski
33817,From Here to Eternity,War,Burt Lancaster,Fred Zinnemann
1944,She Wore a Yellow Ribbon,Western,John Wayne,John Ford
5440,Grace Unplugged,Drama,AJ Michalka,Brad J. Silverman
114980,Foolish,Comedy,Eddie Griffin,Dave Meyers
2584,I Love Your Work,Drama,Marisa Coughlan,Adam Goldberg
44892,Cabin Fever,Horror,Matthew Daddario,Travis Zariwny
6707,Waitress,Comedy,Keri Russell,Adrienne Shelly
50685,Bloodsport,Action,Jean-Claude Van Damme,Newt Arnold
3444,Mr. Smith Goes to Washington,Comedy,,
954,Kids,Drama,Leo Fitzpatrick,Larry Clark
175,Kissing Jessica Stein,Comedy,Jennifer Westfeldt,Charles Herman-Wurmfeld
5222,Spellbound,Drama,Ingrid Bergman,Alfred Hitchcock
931,Exotica,Drama,Bruce Greenwood,Atom Egoyan
233,Insidious,Horror,Patrick Wilson,James Wan
85788,Repo Man,Comedy,Harry Dean Stanton,Alex Cox
1965,Killing Zoe,Action,Eric Stoltz,Roger Avary
482,Session 9,Horror,Peter Mullan,Brad Anderson
4725,I Want Someone to Eat Cheese With,Comedy,Jeff Garlin,Jeff Garlin
55517,Hatchet,Comedy,Joel David Moore,Adam Green
57421,Modern Times,Drama,Charlie Chaplin,Charlie Chaplin
3462,Stolen Summer,Drama,Aidan Quinn,Pete Jones
5256,My Name Is Bruce,Comedy,Bruce Campbell,Bruce Campbell
66427,Road Hard,Comedy,Adam Carolla,Adam Carolla
130069,Forty Shades of Blue,Drama,Dina Korzun,Ira Sachs
38435,Amigo,Drama,Chris Cooper,John Sayles
80655,Pontypool,Horror,Stephen McHattie,Bruce McDonald
73211,Trucker,Drama,Michelle Monaghan,James Mottern
72718,Housebound,Horror,Morgana O'Reilly,Gerard Johnstone
113252,Wal-Mart: The High Cost of Low Price,Documentary,Lee Scott,Robert Greenwald
41724,Fetching Cody,Comedy,Jay Baruchel,David Ray
103834,Closer to the Moon,Comedy,Vera Farmiga,Nae Caranfil
118862,Snow White and the Seven Dwarfs,Fantasy,Adriana Caselotti,David Hand
594,Shalako,Western,Sean Connery,Edward Dmytryk
8688,Incident at Loch Ness,Adventure,Werner Herzog,Zak Penn
126775,Batman,Family,Jack Nicholson,Tim Burton
1051,Trees Lounge,Comedy,Steve Buscemi,Steve Buscemi
88194,Forget Me Not,Drama,Carly Schroeder,Tyler Oliver
928,Rebecca,Drama,Laurence Olivier,Alfred Hitchcock
1975,Friday the 13th Part 2,Horror,Amy Steel,Steve Miner
4222,C.H.U.D.,Horror,John Heard,Douglas Cheek
80260,Love Letters,Drama,Jamie Lee Curtis,Amy Holden Jones
64114,Fireproof,Drama,Kirk Cameron,Alex Kendrick
3672,Benji,Adventure,Patsy Garrett,Joe Camp
27822,Open Water,Drama,Blanchard Ryan,Chris Kentis
6848,Kingdom of the Spiders,Horror,William Shatner,John 'Bud' Cardos
33639,Mad Hot Ballroom,Documentary,,Marilyn Agrelo
46850,Wordplay,Documentary,Will Shortz,Patrick Creadon
3327,Beyond the Mat,Documentary,Mick Foley,Barry W. Blaustein
7177,Osama,Drama,Marina Golbahari,Siddiq Barmak
2725,Twin Falls Idaho,Drama,Mark Polish,Michael Polish
27838,Mean Creek,Crime,Rory Culkin,Jacob Aaron Estes
1659,Hurricane Streets,Romance,Brendan Sexton III,Morgan J. Freeman
6697,Civil Brand,Crime,LisaRaye McCoy,Neema Barnette
40887,Lonesome Jim,Comedy,Casey Affleck,Steve Buscemi
103801,Drinking Buddies,Romance,Olivia Wilde,Joe Swanberg
108660,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,Documentary,Ricky Jay,Molly Bernstein
26775,Johnny Suede,Comedy,Brad Pitt,Tom DiCillo
81132,Rubber,Comedy,Thomas F. Duffy,Quentin Dupieux
32074,Kiss the Bride,Drama,Tori Spelling,C. Jay Cox
80917,Monsters,Drama,Whitney Able,Gareth Edwards
117594,Detention of the Dead,Comedy,Jacob Zachar,Alex Craig Mann
89590,Scott Walker: 30 Century Man,Documentary,Scott Walker,Stephen Kijak
40275,Everything Put Together,Drama,Radha Mitchell,Marc Forster
100356,Now Is Good,Drama,Dakota Fanning,Ol Parker
120580,Girls Gone Dead,Horror,Katie Peterson,Michael Hoffman Jr.
104431,Enter Nowhere,Mystery,Katherine Waterston,Jack Heller
5632,Bloody Sunday,Action,James Nesbitt,Paul Greengrass
48342,Conversations with Other Women,Drama,Helena Bonham Carter,Hans Canosa
65310,Poultrygeist: Night of the Chicken Dead,Horror,Jason Yachanin,Lloyd Kaufman
7080,42nd Street,Music,Warner Baxter,Lloyd Bacon
1966,Metropolitan,Comedy,Edward Clements,Whit Stillman
8376,Napoleon Dynamite,Comedy,Jon Heder,Jared Hess
111384,Blue Ruin,Crime,Macon Blair,Jeremy Saulnier
71379,Paranormal Activity,Horror,Katie Featherston,Oren Peli
1136,Monty Python and the Holy Grail,Adventure,Graham Chapman,Terry Gilliam
32015,Gory Gory Hallelujah,,,Sue Corcoran
8938,Tarnation,Documentary,Renee Leblanc,Jonathan Caouette
5367,My Beautiful Laundrette,Romance,Gordon Warnecke,Stephen Frears
2693,Trekkies,Documentary,Denise Crosby,Roger Nygard
4752,Maniac,Horror,Elijah Wood,Franck Khalfoun
34153,Murderball,Documentary,Joe Bishop,Henry Alex Rubin
4566,American Ninja 2: The Confrontation,Action,Michael Dudikoff,Sam Firstenberg
58610,51 Birch Street,Documentary,Carol Block,Doug Block
1203,12 Angry Men,Drama,Henry Fonda,Sidney Lumet
86604,My Dog Tulip,Animation,Christopher Plummer,Paul Fierlinger
905,It Happened One Night,Comedy,Clark Gable,Frank Capra
6948,Tupac: Resurrection,Music,Tupac Amaru Shakur,Lauren Lazin
3118,Tumbleweeds,Comedy,Janet McTeer,Gavin O'Connor
6881,Pieces of April,Comedy,Katie Holmes,Peter Hedges
50259,Old Joy,Drama,Daniel London,Kelly Reichardt
65418,Wendy and Lucy,Drama,Michelle Williams,Kelly Reichardt
88423,3 Backyards,Drama,Edie Falco,Eric Mendelsohn
2127,"First Love, Last Rites",Drama,Giovanni Ribisi,Jesse Peretz
7991,Death Race 2000,Action,David Carradine,Paul Bartel
97792,Graduation Day,Horror,Christopher George,Herb Freed
95690,Some Guy Who Kills People,Comedy,Kevin Corrigan,Jack Perez
96612,Compliance,Drama,Ann Dowd,Craig Zobel
1639,Chasing Amy,Comedy,Ben Affleck,Kevin Smith
5450,Lovely & Amazing,Comedy,Catherine Keener,Nicole Holofcener
6288,Better Luck Tomorrow,Crime,Parry Shen,Justin Lin
3794,Chuck & Buck,Comedy,Mike White,Miguel Arteta
2232,Cube,Thriller,Nicole de Boer,Vincenzo Natali
1493,Love and Other Catastrophes,Comedy,Matt Day,Emma-Kate Croghan
34330,November,Drama,Courteney Cox,Greg Harrison
91079,Like Crazy,Drama,Anton Yelchin,Drake Doremus
2865,Sugar Town,Comedy,John Taylor,Allison Anders
60735,Shotgun Stories,Drama,Michael Shannon,Jeff Nichols
78349,Exam,Thriller,Luke Mably,Stuart Hazeldine
70728,Bronson,Drama,Tom Hardy,Nicolas Winding Refn
3903,Urbania,Romance,Dan Futterman,Jon Matthews
1060,Swingers,Comedy,Jon Favreau,Doug Liman
25801,She Done Him Wrong,Comedy,Mae West,Lowell Sherman
100038,Middle of Nowhere,Drama,David Oyelowo,Ava DuVernay
60044,Baghead,Drama,Ross Partridge,Jay Duplass
69842,Good Dick,Comedy,Marianna Palka,Marianna Palka
102119,Yesterday Was a Lie,Drama,Chase Masterson,James Kerwin
3422,She's Gotta Have It,Comedy,Tracy Camilla Johns,Spike Lee
118920,Butterfly Girl,Documentary,,Cary Bell
89039,Another Earth,Drama,William Mapother,Mike Cahill
26257,Sweet Sweetback's Baadasssss Song,Action,Simon Chuckster,Melvin Van Peebles
5485,Tadpole,Comedy,Aaron Stanford,Gary Winick
2064,Roger & Me,Documentary,Michael Moore,Michael Moore
94799,Sound of My Voice,Science Fiction,Brit Marling,Zal Batmanglij
95135,Your Sister's Sister,Drama,Mark Duplass,Lynn Shelton
48711,Facing the Giants,Drama,James Blackwell,Alex Kendrick
3676,Eraserhead,Drama,Jack Nance,David Lynch
4116,Hollywood Shuffle,Comedy,Robert Townsend,Robert Townsend
2954,Penitentiary,Action,Wilbur 'Hi-Fi' White,Jamaa Fanaka
109742,Cheap Thrills,Drama,Pat Healy,E.L. Katz
98122,Indie Game: The Movie,Documentary,Jonathan Blow,Lisanne Pajot
113790,"Peace, Propaganda & the Promised Land",Documentary,,Sut Jhally
1921,Pi,Mystery,Sean Gullette,Darren Aronofsky
1850,"I Love You, Don't Touch Me!",Comedy,Marla Schaffel,Julie Davis
2492,20 Dates,Romance,Myles Berkowitz,Myles Berkowitz
8464,Super Size Me,Documentary,Morgan Spurlock,Morgan Spurlock
114760,Happy Christmas,Comedy,Anna Kendrick,Joe Swanberg
105157,Supporting Characters,Drama,Alex Karpovsky,Daniel Schechter
93819,Absentia,Mystery,Katie Parker,Mike Flanagan
82173,Tiny Furniture,Romance,Lena Dunham,Lena Dunham
5258,George Washington,Drama,Candace Evanofski,David Gordon Green
47808,Mutual Appreciation,Drama,Justin Rice,Andrew Bujalski
102760,Down Terrace,Drama,Robert Hill,Ben Wheatley
223,Clerks,Comedy,Brian O'Halloran,Kevin Smith
34314,Funny Ha Ha,Drama,Kate Dollenmayer,Andrew Bujalski
1594,In the Company of Men,Comedy,Aaron Eckhart,Neil LaBute
6490,Manito,Drama,Franky G,Eric Eason
74255,Rampage,Action,Brendan Fletcher,Uwe Boll
6978,Slacker,Comedy,Richard Linklater,Richard Linklater
93267,Flywheel,Drama,Alex Kendrick,Alex Kendrick
87964,Breaking Upwards,Comedy,Zoe Lister-Jones,Daryl Wein
2361,Pink Flamingos,Horror,Divine,John Waters
8914,Primer,Science Fiction,Shane Carruth,Shane Carruth
91829,Newlyweds,Comedy,Edward Burns,Edward Burns
101294,Shanghai Calling,,Daniel Henney,Daniel Hsia
34767,My Date with Drew,Documentary,Drew Barrymore,Brian Herzlinger
